Date,High,Low,Open,Close,Volume,Adj Close
2020-10-06,14.25,13.479999542236328,14.010000228881836,13.550000190734863,1695300,13.550000190734863
2020-10-07,13.859999656677246,13.479999542236328,13.739999771118164,13.479999542236328,3494300,13.479999542236328
2020-10-08,13.489999771118164,12.970000267028809,13.489999771118164,13.109999656677246,2762400,13.109999656677246
2020-10-09,13.789999961853027,13.109999656677246,13.109999656677246,13.789999961853027,503300,13.789999961853027
2020-10-13,14.390000343322754,13.529999732971191,13.789999961853027,13.869999885559082,1308200,13.869999885559082
2020-10-14,14.260000228881836,13.859999656677246,13.869999885559082,14.199999809265137,269400,14.199999809265137
2020-10-15,14.100000381469727,13.65999984741211,14.100000381469727,14.039999961853027,535200,14.039999961853027
2020-10-16,14.399999618530273,13.550000190734863,14.279999732971191,13.949999809265137,640600,13.949999809265137
2020-10-19,13.890000343322754,13.350000381469727,13.760000228881836,13.880000114440918,382100,13.880000114440918
2020-10-20,13.880000114440918,13.619999885559082,13.880000114440918,13.670000076293945,521200,13.670000076293945
2020-10-21,13.670000076293945,13.4399995803833,13.510000228881836,13.479999542236328,1559200,13.479999542236328
2020-10-22,13.729999542236328,13.010000228881836,13.34000015258789,13.729999542236328,723700,13.729999542236328
2020-10-23,13.720000267028809,13.470000267028809,13.5600004196167,13.510000228881836,372000,13.510000228881836
2020-10-26,13.600000381469727,13.25,13.5,13.600000381469727,578400,13.600000381469727
2020-10-27,13.649999618530273,13.130000114440918,13.5,13.199999809265137,644500,13.199999809265137
2020-10-28,13.34000015258789,12.819999694824219,13.119999885559082,13.149999618530273,463500,13.149999618530273
2020-10-29,13.630000114440918,12.880000114440918,13.0,13.630000114440918,43700,13.630000114440918
2020-10-30,13.569999694824219,13.140000343322754,13.279999732971191,13.569999694824219,348700,13.569999694824219
2020-11-03,14.039999961853027,13.399999618530273,13.569999694824219,13.699999809265137,1959100,13.699999809265137
2020-11-04,14.350000381469727,13.579999923706055,13.6899995803833,14.0600004196167,577100,14.0600004196167
2020-11-05,14.449999809265137,13.869999885559082,14.069999694824219,14.100000381469727,1590100,14.100000381469727
2020-11-06,14.399999618530273,13.859999656677246,14.399999618530273,14.210000038146973,382500,14.210000038146973
2020-11-09,15.050000190734863,14.260000228881836,14.649999618530273,14.600000381469727,1027700,14.600000381469727
2020-11-10,14.40999984741211,13.720000267028809,14.369999885559082,13.720000267028809,699800,13.720000267028809
2020-11-11,14.0,13.520000457763672,13.75,13.699999809265137,501600,13.699999809265137
2020-11-12,13.869999885559082,13.380000114440918,13.699999809265137,13.869999885559082,188100,13.869999885559082
2020-11-13,13.960000038146973,13.470000267028809,13.84000015258789,13.829999923706055,127700,13.829999923706055
2020-11-16,14.09000015258789,13.0,14.09000015258789,13.199999809265137,1129000,13.199999809265137
2020-11-17,13.359999656677246,12.699999809265137,13.210000038146973,12.699999809265137,1228700,12.699999809265137
2020-11-18,12.970000267028809,12.569999694824219,12.779999732971191,12.569999694824219,3143900,12.569999694824219
2020-11-19,13.0600004196167,12.449999809265137,12.600000381469727,12.489999771118164,12454500,12.489999771118164
2020-11-23,12.979999542236328,12.510000228881836,12.90999984741211,12.550000190734863,3910600,12.550000190734863
2020-11-24,12.789999961853027,12.460000038146973,12.789999961853027,12.5,10540800,12.5
2020-11-25,12.75,12.1899995803833,12.680000305175781,12.1899995803833,2350200,12.1899995803833
2020-11-26,12.25,12.0,12.229999542236328,12.0,599500,12.0
2020-11-27,12.539999961853027,11.90999984741211,12.020000457763672,12.449999809265137,2476300,12.449999809265137
2020-11-30,12.600000381469727,12.029999732971191,12.380000114440918,12.300000190734863,756900,12.300000190734863
2020-12-01,12.829999923706055,12.449999809265137,12.5,12.600000381469727,1159200,12.600000381469727
2020-12-02,12.770000457763672,12.40999984741211,12.430000305175781,12.699999809265137,746500,12.699999809265137
2020-12-03,12.779999732971191,12.5,12.600000381469727,12.5,1380700,12.5
2020-12-04,12.75,12.140000343322754,12.5,12.260000228881836,1275400,12.260000228881836
2020-12-07,12.75,12.40999984741211,12.489999771118164,12.670000076293945,105700,12.670000076293945
2020-12-08,12.720000267028809,12.279999732971191,12.619999885559082,12.6899995803833,1029000,12.6899995803833
2020-12-09,12.720000267028809,12.390000343322754,12.539999961853027,12.600000381469727,1376300,12.600000381469727
2020-12-10,12.84000015258789,12.470000267028809,12.510000228881836,12.600000381469727,355400,12.600000381469727
2020-12-11,12.630000114440918,12.329999923706055,12.609999656677246,12.630000114440918,657000,12.630000114440918
